locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA1419		PA1419	protein_coding	transporter	false		refseq|kegg|uniprot	false
PA1420		PA1420	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1421	gbuA	PA1421	protein_coding	guanidinobutyrase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1422	gbuR	PA1422	protein_coding	protein GbuR	true	go_0003700|go_0006355|kw_transcription_regulation	refseq|kegg|uniprot	false
PA1423	bdlA	PA1423	protein_coding	biofilm dispersion protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1424		PA1424	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1425		PA1425	protein_coding	ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA1428		PA1428	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1429		PA1429	protein_coding	cation-transporting P-type ATPase	false		refseq|kegg|uniprot	false
PA1430	lasR	PA1430	protein_coding	transcriptional regulator LasR	true	collectf|go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot|uniprot_especie	false
PA1431	rsaL	PA1431	protein_coding	regulatory protein RsaL	true	collectf|go_0006355	refseq|kegg|uniprot	false
PA1432	lasI	PA1432	protein_coding	acyl-homoserine-lactone synthase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1433		PA1433	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1434		PA1434	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1435		PA1435	protein_coding	resistance-nodulation-cell division (RND) efflux membrane fusion protein	false		refseq|kegg|uniprot	false
PA1436		PA1436	protein_coding	resistance-nodulation-cell division (RND) efflux transporter	false		refseq|kegg|uniprot	false
PA1437		PA1437	protein_coding	two-component response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|kegg|uniprot	false
PA1438		PA1438	protein_coding	two-component sensor	true	kw_two_component	refseq|kegg|uniprot	false
PA1439		PA1439	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1440		PA1440	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1441		PA1441	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1442		PA1442	protein_coding	flagellar basal body protein FliL	false		refseq|kegg|uniprot	false
PA1443	fliM	PA1443	protein_coding	flagellar motor switch protein FliM	false		refseq|kegg|uniprot|uniprot_especie	false
PA1444	fliN	PA1444	protein_coding	flagellar motor switch protein FliN	false		refseq|kegg|uniprot|uniprot_especie	false
PA1445	fliO	PA1445	protein_coding	flagellar protein FliO	false		refseq|kegg|uniprot|uniprot_especie	false
PA1446	fliP	PA1446	protein_coding	flagellar biosynthesis protein FliP	false		refseq|kegg|uniprot|uniprot_especie	false
PA1447	fliQ	PA1447	protein_coding	flagellar biosynthesis protein FliQ	false		refseq|kegg|uniprot	false
PA1448	fliR	PA1448	protein_coding	flagellar biosynthesis protein FliR	false		refseq|kegg|uniprot	false
PA1449	flhB	PA1449	protein_coding	flagellar biosynthesis protein FlhB	false		refseq|kegg|uniprot	false
PA1450		PA1450	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1451		PA1451	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1452	flhA	PA1452	protein_coding	flagellar biosynthesis protein FlhA	false		refseq|kegg|uniprot	false
PA1453	flhF	PA1453	protein_coding	flagellar biosynthesis regulator FlhF	false		refseq|kegg|uniprot|uniprot_especie	false
PA1454	fleN	PA1454	protein_coding	flagellar synthesis regulator FleN	false		refseq|kegg|uniprot|uniprot_especie	false
PA1455	fliA	PA1455|rpoF	protein_coding	flagellar biosynthesis sigma factor FliA	true	go_0006355|kw_sigma_factor|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot|uniprot_especie	false
PA1456	cheY	PA1456	protein_coding	chemotaxis protein CheY	true	kw_two_component	refseq|kegg|uniprot|uniprot_especie	false
PA1457	cheZ	PA1457	protein_coding	protein phosphatase CheZ	false		refseq|kegg|uniprot|uniprot_especie	false
PA1458		PA1458	protein_coding	two-component sensor	true	kw_two_component	refseq|kegg|uniprot	false
PA1459	cheB1	PA1459|cheB	protein_coding	chemotaxis-specific methylesterase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1460	motC	PA1460	protein_coding	flagellar motor protein	false		refseq|kegg|uniprot	false
PA1461	motD	PA1461	protein_coding	flagellar motor protein MotD	false		refseq|kegg|uniprot	false
PA1462		PA1462	protein_coding	plasmid partitioning protein	false		refseq|kegg|uniprot	false
PA1463		PA1463	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1464		PA1464	protein_coding	purine-binding chemotaxis protein	false		refseq|kegg|uniprot	false
PA1465		PA1465	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1466		PA1466	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1467		PA1467	protein_coding	hypothetical protein	true	go_0003700|kw_transcription_regulation	refseq|kegg|uniprot	false
PA1468		PA1468	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1469		PA1469	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1470		PA1470	protein_coding	short-chain dehydrogenase	false		refseq|kegg|uniprot	false
PA1471		PA1471	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1472		PA1472	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1473		PA1473	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1474		PA1474	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1475	ccmA	PA1475	protein_coding	cytochrome c biogenesis ATP-binding export protein CcmA	false		refseq|kegg|uniprot|uniprot_especie	false
PA1476	ccmB	PA1476	protein_coding	heme exporter protein CcmB	false		refseq|kegg|uniprot|uniprot_especie	false
PA1477	ccmC	PA1477	protein_coding	heme exporter protein CcmC	false		refseq|kegg|uniprot|uniprot_especie	false
PA1478	ccmD	PA1478	protein_coding	heme exporter protein CcmD	false		refseq|kegg|uniprot|uniprot_especie	false
PA1479	ccmE	PA1479|cycJ	protein_coding	cytochrome c-type biogenesis protein CcmE	false		refseq|kegg|uniprot|uniprot_especie	false
PA1480	ccmF	PA1480	protein_coding	cytochrome c-type biogenesis protein CcmF	false		refseq|kegg|uniprot|uniprot_especie	false
PA1481	ccmG	PA1481|dsbE	protein_coding	cytochrome c-type biogenesis protein CcmG	false		refseq|kegg|uniprot|uniprot_especie	false
PA1482	ccmH	PA1482	protein_coding	cytochrome c-type biogenesis protein CcmH	false		refseq|kegg|uniprot|uniprot_especie	false
PA1483	cycH	PA1483	protein_coding	cytochrome c-type biogenesis protein CycH	false		refseq|kegg|uniprot|uniprot_especie	false
PA1484		PA1484	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA1485		PA1485	protein_coding	amino acid permease	false		refseq|kegg|uniprot	false
PA1486		PA1486	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1487		PA1487	protein_coding	carbohydrate kinase	false		refseq|kegg|uniprot	false
PA1488		PA1488	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1489		PA1489	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1490		PA1490	protein_coding	transcriptional regulator	true	go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA1491		PA1491	protein_coding	transporter	false		refseq|kegg|uniprot	false
PA1492		PA1492	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1493	cysP	PA1493	protein_coding	sulfate ABC transporter substrate-binding protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1494		PA1494	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1495		PA1495	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1496		PA1496	protein_coding	potassium channel	false		refseq|kegg|uniprot	false
PA1497		PA1497	protein_coding	transporter	false		refseq|kegg|uniprot	false
PA1498	pykF	PA1498	protein_coding	pyruvate kinase	false		refseq|kegg|uniprot	false
PA1499		PA1499	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1500		PA1500	protein_coding	2-hydroxy-3-oxopropionate reductase	false		refseq|kegg|uniprot	false
PA1501		PA1501	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1502	gcl	PA1502	protein_coding	glyoxylate carboligase	false		refseq|kegg|uniprot	true
PA1503		PA1503	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1504		PA1504	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|kegg|uniprot	false
PA1505	moaA2	PA1505	protein_coding	cyclic pyranopterin monophosphate synthase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1506		PA1506	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1507		PA1507	protein_coding	transporter	false		refseq|kegg|uniprot	false
PA1508		PA1508	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1509		PA1509	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1510		PA1510	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1511	vgrG2a	PA1511	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1512	hcpA	PA1512	protein_coding	secreted protein Hcp	false		refseq|kegg	false
PA1513		PA1513	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1514	allA	PA1514	protein_coding	ureidoglycolate hydrolase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1515	alc	PA1515	protein_coding	allantoicase	false		refseq|kegg|uniprot|uniprot_especie	true
PA1516		PA1516	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1517		PA1517	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1518		PA1518	protein_coding	5-hydroxyisourate hydrolase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1519		PA1519	protein_coding	transporter	false		refseq|kegg|uniprot	false
PA1520		PA1520	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA1521		PA1521	protein_coding	guanine deaminase	false		refseq|kegg|uniprot	false
PA1522		PA1522	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1523	xdhB	PA1523	protein_coding	xanthine dehydrogenase	false		refseq|kegg|uniprot	false
PA1524	xdhA	PA1524	protein_coding	xanthine dehydrogenase	false		refseq|kegg|uniprot	false
PA1525	alkB2	PA1525	protein_coding	alkane-1 monooxygenase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1526		PA1526	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA1527	smc	PA1527	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	true
PA1528	zipA	PA1528	protein_coding	cell division protein ZipA	false		refseq|kegg|uniprot|uniprot_especie	false
PA1529	lig	PA1529|ligA	protein_coding	NAD-dependent DNA ligase LigA	false		refseq|kegg|uniprot|uniprot_especie	true
PA1530		PA1530	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1530.1	ffs	PA1530.1	rRNA	4.5S ribosomal RNA	false		refseq|kegg	true
PA1531		PA1531	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1532	dnaX	PA1532	protein_coding	DNA polymerase III subunits gamma/tau	false		refseq|kegg|uniprot	false
PA1533		PA1533	protein_coding	nucleoid-associated protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1534	recR	PA1534	protein_coding	recombination protein RecR	false		refseq|kegg|uniprot|uniprot_especie	false
PA1535		PA1535	protein_coding	acyl-CoA dehydrogenase	false		refseq|kegg|uniprot	false
PA1536		PA1536	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1537		PA1537	protein_coding	Baeyer-Villiger monooxygenase	false		refseq|kegg|uniprot	false
PA1538		PA1538	protein_coding	flavin-containing monooxygenase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1539		PA1539	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1540		PA1540	protein_coding	multidrug efflux system protein MdtI	false		refseq|kegg|uniprot	false
PA1541		PA1541	protein_coding	drug efflux transporter	false		refseq|kegg|uniprot	false
PA1542		PA1542	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1543	apt	PA1543	protein_coding	adenine phosphoribosyltransferase	false		refseq|kegg|uniprot|uniprot_especie	true
PA1544	anr	Anr|PA1544	protein_coding	transcriptional regulator Anr	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot|uniprot_especie|manual	true
PA1545		PA1545	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1546	hemN	PA1546	protein_coding	oxygen-independent coproporphyrinogen-III oxidase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1547		PA1547	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1548		PA1548	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1549		PA1549	protein_coding	cation-transporting P-type ATPase	false		refseq|kegg|uniprot	false
PA1550		PA1550	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1551		PA1551	protein_coding	ferredoxin	false		refseq|kegg|uniprot	false
PA1552	ccoP1	PA1552	protein_coding	cytochrome C oxidase cbb3-type subunit CcoP	false		refseq|kegg|uniprot	false
PA1552.1	ccoQ1	PA1552.1	protein_coding	cytochrome C oxidase cbb3-type subunit CcoQ	false		refseq|kegg|uniprot	false
PA1553	ccoO1	PA1553	protein_coding	cbb3-type cytochrome C oxidase subunit II	false		refseq|kegg|uniprot	false
PA1554	ccoN1	PA1554	protein_coding	cbb3-type cytochrome C oxidase subunit I	false		refseq|kegg|uniprot	false
PA1555	ccoP2	PA1555	protein_coding	cytochrome C oxidase cbb3-type subunit CcoP	false		refseq|kegg|uniprot	false
PA1555.1	ccoQ2	PA1555.1	protein_coding	cytochrome C oxidase cbb3-type subunit CcoQ	false		refseq|kegg|uniprot	false
PA1556	ccoO2	PA1556	protein_coding	cbb3-type cytochrome C oxidase subunit II	false		refseq|kegg|uniprot	false
PA1557	ccoN2	PA1557	protein_coding	cbb3-type cytochrome C oxidase subunit I	false		refseq|kegg|uniprot	false
PA1558		PA1558	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1559		PA1559	pseudogene	pseudogene	false		refseq|kegg|uniprot	false
PA1561	aer	PA1561|tlpC	protein_coding	aerotaxis receptor Aer	false		refseq|kegg|uniprot|uniprot_especie	true
PA1562	acnA	PA1562	protein_coding	aconitate hydratase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1563	rlmM	PA1563	protein_coding	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	false		refseq|kegg|uniprot|uniprot_especie	false
PA1564	tusA	PA1564	protein_coding	sulfurtransferase TusA	false		refseq|kegg|uniprot|uniprot_especie	false
PA1565		PA1565	protein_coding	oxidoreductase	false		refseq|kegg|uniprot	false
PA1566		PA1566	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1567		PA1567	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1568		PA1568	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1569		PA1569	protein_coding	major facilitator superfamily transporter	false		refseq|kegg|uniprot	false
PA1570		PA1570	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA1571		PA1571	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1572		PA1572	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1573		PA1573	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1574	ppnP	PA1574	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1575		PA1575	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1576		PA1576	protein_coding	3-hydroxyisobutyrate dehydrogenase	false		refseq|kegg|uniprot	false
PA1577		PA1577	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1578		PA1578	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA1579		PA1579	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA1580	gltA	PA1580	protein_coding	citrate synthase	false		refseq|kegg|uniprot|uniprot_especie	false
PA1581	sdhC	PA1581	protein_coding	succinate dehydrogenase subunit C	false		refseq|kegg|uniprot	false
PA1582	sdhD	PA1582	protein_coding	succinate dehydrogenase subunit D	false		refseq|kegg|uniprot	false
PA1583	sdhA	PA1583	protein_coding	succinate dehydrogenase flavoprotein subunit	false		refseq|kegg|uniprot	false
PA1584	sdhB	PA1584	protein_coding	succinate dehydrogenase iron-sulfur subunit	false		refseq|kegg|uniprot	false
PA1585	sucA	PA1585	protein_coding	2-oxoglutarate dehydrogenase subunit E1	false		refseq|kegg|uniprot	false
PA1586	sucB	PA1586	protein_coding	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	false		refseq|kegg|uniprot|uniprot_especie	false
