locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA4724	gluQ		protein_coding	glutamyl-Q tRNA(Asp) synthetase	false		refseq|uniprot	false
PA4724.1			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4725	cbrA		protein_coding	two-component sensor CbrA	true	go_0006355|kw_two_component|producto_refseq	refseq|uniprot	false
PA4726	cbrB		protein_coding	two-component response regulator CbrB	true	kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA4726.1			ncRNA	P36	false		refseq	false
PA4726.2			ncRNA	P30	false		refseq	false
PA4727	pcnB		protein_coding	poly(A) polymerase	false		refseq|uniprot	false
PA4728	folK		protein_coding	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	false		refseq|uniprot	false
PA4729	panB	panB2	protein_coding	3-methyl-2-oxobutanoate hydroxymethyltransferase	false		refseq|uniprot	false
PA4730	panC		protein_coding	pantoate--beta-alanine ligase	false		refseq|uniprot	false
PA4731	panD		protein_coding	aspartate alpha-decarboxylase	false		refseq|uniprot	false
PA4732	pgi		protein_coding	glucose-6-phosphate isomerase	false		refseq|uniprot	true
PA4733	acsB	acsA2	protein_coding	acetyl-CoA synthetase	false		refseq|uniprot	false
PA4734			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4735	epaF		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4736			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4737			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4738			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4739			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4740	pnp		protein_coding	polynucleotide phosphorylase	false		refseq|uniprot	true
PA4741	rpsO		protein_coding	30S ribosomal protein S15	false		refseq|uniprot	false
PA4742	truB	orp	protein_coding	tRNA pseudouridine synthase B	false		refseq|uniprot	true
PA4743	rbfA		protein_coding	ribosome-binding factor A	false		refseq|uniprot	false
PA4744	infB		protein_coding	translation initiation factor IF-2	false		refseq|uniprot	false
PA4745	nusA		protein_coding	transcription elongation factor NusA	true	go_0003700|kw_transcription_regulation	refseq|uniprot	false
PA4746	rimP		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4746.1			tRNA	tRNA-Met	false		refseq	false
PA4746.2			tRNA	tRNA-Leu	false		refseq	false
PA4747	secG		protein_coding	preprotein translocase subunit SecG	false		refseq|uniprot	false
PA4748	tpiA		protein_coding	triosephosphate isomerase	false		refseq|uniprot	false
PA4749	glmM		protein_coding	phosphoglucosamine mutase	false		refseq|uniprot	false
PA4750	folP		protein_coding	dihydropteroate synthase	false		refseq|uniprot	false
PA4751	ftsH		protein_coding	cell division protein FtsH	false		refseq|uniprot	false
PA4752	ftsJ	rlmE|rrmJ	protein_coding	cell division protein FtsJ	false		refseq|uniprot	false
PA4753			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4754			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4755	greA		protein_coding	transcription elongation factor GreA	true	kw_transcription_regulation	refseq|uniprot	false
PA4756	carB		protein_coding	carbamoyl phosphate synthase large subunit	false		refseq|uniprot	false
PA4757			protein_coding	leucine export protein LeuE	false		refseq|uniprot	false
PA4758	carA		protein_coding	carbamoyl phosphate synthase small subunit	false		refseq|uniprot	false
PA4758.1			ncRNA	P32	false		refseq	false
PA4759	dapB		protein_coding	4-hydroxy-tetrahydrodipicolinate reductase	false		refseq|uniprot	false
PA4760	dnaJ		protein_coding	molecular chaperone DnaJ	false		refseq|uniprot	false
PA4761	dnaK		protein_coding	molecular chaperone DnaK	false		refseq|uniprot	false
PA4762	grpE		protein_coding	heat shock protein GrpE	false		refseq|uniprot	false
PA4763	recN		protein_coding	DNA repair protein RecN	false		refseq|uniprot	false
PA4764	fur		protein_coding	ferric uptake regulation protein	true	go_0003700|kw_transcription_regulation	refseq|uniprot	true
PA4765	omlA	bamE|oprX	protein_coding	outer membrane lipoprotein OmlA	false		refseq|uniprot	false
PA4766			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4767	ratA		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4768	smpB		protein_coding	SsrA-binding protein	false		refseq|uniprot	false
PA4769			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4770	lldP		protein_coding	L-lactate permease	false		refseq|uniprot	false
PA4771	lldD		protein_coding	L-lactate dehydrogenase	false		refseq|uniprot	false
PA4772			protein_coding	ferredoxin	false		refseq|uniprot	false
PA4773	speH		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4774	speE2		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4775			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4776	pmrA		protein_coding	two-component regulator system response regulator PmrA	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA4777	pmrB		protein_coding	two-component regulator system signal sensor kinase PmrB	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA4778	cueR		protein_coding	protein CueR	true	go_0003700|kw_transcription_regulation	refseq|uniprot	false
PA4779			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4780			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4781			protein_coding	cyclic di-GMP phosphodiesterase	false		refseq|uniprot	false
PA4782			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4783			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4784			protein_coding	transcriptional regulator	true	go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4785			protein_coding	acetyl-CoA acetyltransferase	false		refseq|uniprot	false
PA4786			protein_coding	3-ketoacyl-ACP reductase	false		refseq|uniprot	false
PA4787			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4788			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4789			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4790	cmoM		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4791			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4792			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4793			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4794			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4795			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4796			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4797			protein_coding	transposase	false		refseq|uniprot	false
PA4798			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4799			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4800			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4801			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4802			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4802.1			tRNA	tRNA-Sec	false		refseq	false
PA4803			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4804			protein_coding	amino acid permease	false		refseq|uniprot	false
PA4805			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4806			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4807	selB		protein_coding	selenocysteine-specific elongation factor	false		refseq|uniprot	false
PA4808	selA		protein_coding	selenocysteine synthase	false		refseq|uniprot	false
PA4809	fdhE		protein_coding	formate dehydrogenase subunit epsilon	false		refseq|uniprot	false
PA4810	fdnI		protein_coding	nitrate-inducible formate dehydrogenase subunit gamma	false		refseq|uniprot	false
PA4811	fdnH		protein_coding	nitrate-inducible formate dehydrogenase subunit beta	false		refseq|uniprot	false
PA4812	fdnG		protein_coding	formate dehydrogenase-O major subunit	false		refseq|uniprot	false
PA4813	lipC		protein_coding	lipase LipC	false		refseq|uniprot	false
PA4814	fadH2		protein_coding	2,4-dienoyl-CoA reductase	false		refseq|uniprot	false
PA4815			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4816			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4817			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4818			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4819			protein_coding	glycosyl transferase family protein	false		refseq|uniprot	false
PA4820			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4821			protein_coding	transporter	false		refseq|uniprot	false
PA4822			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4823			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4824			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4825	mgtA		protein_coding	Mg(2+) transport ATPase	false		refseq|uniprot	false
PA4826			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4827			protein_coding	arylamine N-acetyltransferase	false		refseq|uniprot	false
PA4828			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4829	lpd3		protein_coding	dihydrolipoamide dehydrogenase	false		refseq|uniprot	false
PA4830			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4831			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4832			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA4833			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4834	cntI	zrmD	protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4835	cntM	zrmC	protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4836	cntL	zrmB	protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4837	cntO	zrmA	protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4838			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4839	speA		protein_coding	arginine decarboxylase	false		refseq|uniprot	false
PA4840			protein_coding	translation initiation factor Sui1	false		refseq|uniprot	false
PA4841			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4842			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4843			protein_coding	two-component response regulator	false		refseq|uniprot	false
PA4844	ctpL		protein_coding	chemotaxis transducer	false		refseq|uniprot	false
PA4845	dipZ	dsbD1	protein_coding	thiol:disulfide interchange protein	false		refseq|uniprot	false
PA4846	aroQ1	aroQ	protein_coding	3-dehydroquinate dehydratase	false		refseq|uniprot	false
PA4847	accB	fabE	protein_coding	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	false		refseq|uniprot	false
PA4848	accC	fabG	protein_coding	acetyl-CoA carboxylase biotin carboxylase subunit	false		refseq|uniprot	false
PA4849			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4850	prmA		protein_coding	50S ribosomal protein L11 methyltransferase	false		refseq|uniprot	false
PA4851			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4852	dusB		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4853	fis		protein_coding	Fis family transcriptional regulator	true	kw_transcription_regulation|producto_refseq	refseq|uniprot	true
PA4854	purH		protein_coding	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	false		refseq|uniprot	false
PA4855	purD		protein_coding	phosphoribosylamine--glycine ligase	false		refseq|uniprot	false
PA4856	retS		protein_coding	sensor histidine kinase MifS	true	kw_two_component	refseq|uniprot	false
PA4857			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4858			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4859			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA4860			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA4861			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA4862			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA4863			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4864	ureD		protein_coding	urease accessory protein	false		refseq|uniprot	false
PA4865	ureA		protein_coding	urease subunit gamma	false		refseq|uniprot	false
PA4866	pitA		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4867	ureB		protein_coding	urease subunit beta	false		refseq|uniprot	false
PA4868	ureC		protein_coding	urease subunit alpha	false		refseq|uniprot	false
PA4869			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4870			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4871			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4872			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4873			protein_coding	heat-shock protein	false		refseq|uniprot	false
PA4874			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4875			pseudogene		false		refseq|uniprot	false
PA4876	osmE		protein_coding	OsmE family transcriptional regulator	false		refseq|uniprot	false
PA4877			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4878	brlR		protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4879			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4880			protein_coding	bacterioferritin	false		refseq|uniprot	false
PA4881			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4882			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4883			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4884			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4885	irlR		protein_coding	two-component response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA4886			protein_coding	two-component sensor	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA4887			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA4888	desB		protein_coding	acyl-CoA desaturase	false		refseq|uniprot	false
PA4889			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA4890	desT		protein_coding	transcriptional regulator	true	kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4891	ureE		protein_coding	urease accessory protein UreE	false		refseq|uniprot	false
PA4892	ureF		protein_coding	urease accessory protein UreF	false		refseq|uniprot	false
PA4893	ureG		protein_coding	urease accessory protein UreG	false		refseq|uniprot	false
PA4894			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4895			protein_coding	transmembrane sensor	false		refseq|uniprot	false
PA4896			protein_coding	RNA polymerase sigma factor	true	go_0006355|kw_transcription_regulation|kw_sigma_factor|producto_refseq	refseq|uniprot	false
PA4897			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4898	opdK		protein_coding	vanillate porin OpdK	false		refseq|uniprot	false
PA4899			protein_coding	aldehyde dehydrogenase	false		refseq|uniprot	false
PA4900			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA4901	mdlC		protein_coding	benzoylformate decarboxylase	false		refseq|uniprot	false
PA4902			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4903			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA4904	vanA		protein_coding	vanillate O-demethylase oxygenase	false		refseq|uniprot	false
PA4905	vanB		protein_coding	vanillate O-demethylase	false		refseq|uniprot	false
PA4906			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4907			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA4908			protein_coding	ornithine cyclodeaminase	false		refseq|uniprot	false
PA4909			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA4910			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA4911			protein_coding	branched-chain amino acid ABC transporter permease	false		refseq|uniprot	false
PA4912			protein_coding	branched-chain amino acid ABC transporter	false		refseq|uniprot	false
PA4913			protein_coding	ABC transporter	false		refseq|uniprot	false
PA4914			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4915			protein_coding	chemotaxis transducer	false		refseq|uniprot	false
PA4916			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4917			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4918			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4919	pncB1		protein_coding	nicotinate phosphoribosyltransferase	false		refseq|uniprot	false
PA4920	nadE		protein_coding	NAD synthetase	false		refseq|uniprot	false
PA4921			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4922	azu		protein_coding	azurin	false		refseq|uniprot	true
PA4923			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4924			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4925			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4926			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4927			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4928			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4929			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4930	alr		protein_coding	biosynthetic alanine racemase	false		refseq|uniprot	true
PA4931	dnaB		protein_coding	replicative DNA helicase	false		refseq|uniprot	false
PA4932	rplI		protein_coding	50S ribosomal protein L9	false		refseq|uniprot	false
PA4933			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4934	rpsR		protein_coding	30S ribosomal protein S18	false		refseq|uniprot	false
PA4935	rpsF		protein_coding	30S ribosomal protein S6	false		refseq|uniprot	false
PA4936	rlmB		protein_coding	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	false		refseq|uniprot	false
PA4937	rnr		protein_coding	exoribonuclease R	false		refseq|uniprot	true
PA4937.1			tRNA	tRNA-Leu	false		refseq	false
PA4937.2			tRNA	tRNA-Leu	false		refseq	false
PA4938	purA		protein_coding	adenylosuccinate synthetase	false		refseq|uniprot	false
PA4939	hisZ		protein_coding	ATP phosphoribosyltransferase	false		refseq|uniprot	false
PA4940			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4941	hflC		protein_coding	protease subunit HflC	false		refseq|uniprot	false
PA4942	hflK		protein_coding	protease subunit HflK	false		refseq|uniprot	false
PA4943	hflX		protein_coding	GTP-binding protein	false		refseq|uniprot	false
PA4944	hfq		protein_coding	RNA-binding protein Hfq	true	go_0006355	refseq|uniprot	true
PA4945	miaA		protein_coding	tRNA delta(2)-isopentenylpyrophosphate transferase	false		refseq|uniprot	false
PA4946	mutL		protein_coding	DNA mismatch repair protein	false		refseq|uniprot	false
PA4947	amiB		protein_coding	N-acetylmuramoyl-L-alanine amidase	false		refseq|uniprot	false
PA4948			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4949	nnrD	nnrE	protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4950	queG		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4951	orn		protein_coding	oligoribonuclease	false		refseq|uniprot	true
PA4952	rsgA		protein_coding	ribosome-associated GTPase	false		refseq|uniprot	false
PA4953	motB		protein_coding	flagellar motor protein MotB	false		refseq|uniprot	false
PA4954	motA		protein_coding	flagellar motor protein MotA	false		refseq|uniprot	false
PA4955			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4956	rhdA		protein_coding	thiosulfate:cyanide sulfurtransferase	false		refseq|uniprot	false
PA4957	psd		protein_coding	phosphatidylserine decarboxylase	false		refseq|uniprot	true
PA4958	fimW		protein_coding	cyclic-di-GMP receptor FimW	false		refseq|uniprot	false
PA4959	fimX		protein_coding	protein FimX	true	go_0006355	refseq|uniprot	false
PA4960			protein_coding	phosphoserine phosphatase	false		refseq|uniprot	false
PA4961			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4962			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4963			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4964	parC		protein_coding	DNA topoisomerase IV subunit A	false		refseq|uniprot	false
PA4965			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4966			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4967	parE		protein_coding	DNA topoisomerase IV subunit B	false		refseq|uniprot	false
PA4968			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4969	cpdA		protein_coding	cAMP phosphodiesterase	false		refseq|uniprot	false
PA4970			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4971	aspP		protein_coding	adenosine diphosphate sugar pyrophosphatase	false		refseq|uniprot	false
PA4972			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4973	thiC		protein_coding	thiamine biosynthesis protein ThiC	false		refseq|uniprot	false
PA4974			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4975			protein_coding	NAD(P)H quinone oxidoreductase	false		refseq|uniprot	false
PA4976	aruH		protein_coding	arginine:pyruvate transaminase AruH	false		refseq|uniprot	false
PA4977	aruI		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4978			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4979			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA4980			protein_coding	enoyl-CoA hydratase	false		refseq|uniprot	false
PA4981			protein_coding	amino acid permease	false		refseq|uniprot	false
PA4982	aruS		protein_coding	two-component sensor	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA4983	aruR		protein_coding	two-component response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA4984			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4985			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4986			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA4987			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|uniprot	false
PA4988	waaA		protein_coding	3-deoxy-D-manno-octulosonic acid transferase	false		refseq|uniprot	false
PA4989			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA4990			protein_coding	SMR multidrug efflux transporter	false		refseq|uniprot	false
PA4991			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4992			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4993			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4994			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA4995			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA4996	rfaE	hldE	protein_coding	bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	false		refseq|uniprot	false
PA4997	msbA		protein_coding	transporter MsbA	false		refseq|uniprot	false
PA4998			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA4999	waaL		protein_coding	O-antigen ligase WaaL	false		refseq|uniprot	false
PA5000	wapR		protein_coding	alpha-1,3-rhamnosyltransferase WapR	false		refseq|uniprot	false
PA5001			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5002			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5003			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5004			protein_coding	glycosyl transferase family protein	false		refseq|uniprot	false
PA5005			protein_coding	carbamoyl transferase	false		refseq|uniprot	false
PA5006			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5007			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5008			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5009	waaP	rfaP	protein_coding	lipopolysaccharide kinase WaaP	false		refseq|uniprot	false
PA5010	waaG		protein_coding	UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG	false		refseq|uniprot	false
PA5011	waaC	rfaC	protein_coding	heptosyltransferase I	false		refseq|uniprot	false
PA5012	waaF		protein_coding	heptosyltransferase II	false		refseq|uniprot	false
PA5013	ilvE		protein_coding	branched-chain amino acid aminotransferase	false		refseq|uniprot	false
PA5014	glnE		protein_coding	bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase	false		refseq|uniprot	false
PA5015	aceE	aceA	protein_coding	pyruvate dehydrogenase subunit E1	false		refseq|uniprot	false
PA5016	aceF	aceB	protein_coding	dihydrolipoamide acetyltransferase	false		refseq|uniprot	false
PA5017			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5018	msrA		protein_coding	peptide methionine sulfoxide reductase	false		refseq|uniprot	false
PA5019	rlmJ		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5020			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA5021	nhaP2	cvrA	protein_coding	sodium/hydrogen antiporter	false		refseq|uniprot	false
PA5022			protein_coding	potassium efflux protein KefA	false		refseq|uniprot	false
PA5023	ydiU	selO	protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5024			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5025	metY		protein_coding	O-acetylhomoserine aminocarboxypropyltransferase	false		refseq|uniprot	false
PA5026			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5027			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5028			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5029			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA5030			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA5031			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA5032			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA5033			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5034	hemE		protein_coding	uroporphyrinogen decarboxylase	false		refseq|uniprot	false
PA5035	gltD		protein_coding	glutamate synthase subunit beta	false		refseq|uniprot	false
PA5036	gltB		protein_coding	glutamate synthase subunit alpha	false		refseq|uniprot	false
PA5037			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5038	aroB		protein_coding	3-dehydroquinate synthase	false		refseq|uniprot	false
PA5039	aroK		protein_coding	shikimate kinase	false		refseq|uniprot	false
PA5040	pilQ		protein_coding	type 4 fimbrial biogenesis outer membrane protein PilQ	false		refseq|uniprot	false
PA5041	pilP		protein_coding	type 4 fimbrial biogenesis protein PilP	false		refseq|uniprot	false
PA5042	pilO		protein_coding	type 4 fimbrial biogenesis protein PilO	false		refseq|uniprot	false
PA5043	pilN		protein_coding	type 4 fimbrial biogenesis protein PilN	false		refseq|uniprot	false
PA5044	pilM		protein_coding	type 4 fimbrial biogenesis protein PilM	false		refseq|uniprot	false
PA5045	ponA	mrcA	protein_coding	penicillin-binding protein 1A	false		refseq|uniprot	false
PA5046			protein_coding	malic enzyme	false		refseq|uniprot	false
PA5047			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5048			protein_coding	nuclease	false		refseq|uniprot	false
PA5049	rpmE		protein_coding	50S ribosomal protein L31	false		refseq|uniprot	false
PA5050	priA		protein_coding	primosome assembly protein PriA	false		refseq|uniprot	false
PA5051	argS		protein_coding	arginine--tRNA ligase	false		refseq|uniprot	false
PA5052			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5053	hslV		protein_coding	ATP-dependent protease peptidase subunit	false		refseq|uniprot	false
PA5054	hslU		protein_coding	ATP-dependent protease ATP-binding subunit HslU	false		refseq|uniprot	false
PA5055			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5056	phaC1		protein_coding	poly(3-hydroxyalkanoic acid) synthase	false		refseq|uniprot	false
PA5057	phaD		protein_coding	poly(3-hydroxyalkanoic acid) depolymerase	false		refseq|uniprot	false
PA5058	phaC2		protein_coding	poly(3-hydroxyalkanoic acid) synthase	false		refseq|uniprot	false
PA5059			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|uniprot	false
PA5060	phaF		protein_coding	polyhydroxyalkanoate synthesis protein PhaF	false		refseq|uniprot	false
PA5061			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5062			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5063	ubiE		protein_coding	ubiquinone/menaquinone biosynthesis methyltransferase	false		refseq|uniprot	false
PA5064	ubiJ		protein_coding	hypothetical protein	false		refseq|uniprot	false
